Algorithm;Iteration;TimeMs;Manhattan;Fitness;BestPathLength
ACO;55;454.19;29;-34.0000;34
ACO;62;510.93;29;-34.0000;34
ACO;69;573.49;29;-34.0000;34
ACO;71;625.03;29;-34.0000;34
ACO;78;677.89;29;-34.0000;34
ACO;85;730.59;29;-34.0000;34
ACO;92;785.13;29;-34.0000;34
ACO;99;838.26;29;-34.0000;34
ACO;106;893.59;29;-34.0000;34
ACO;113;949.07;29;-34.0000;34
ACO;120;1005.46;29;-34.0000;34
ACO;1;2.17;12;-15.0000;15
ACO;42;53.25;12;-15.0000;15
ACO;84;104.16;12;-15.0000;15
ACO;126;155.09;12;-15.0000;15
ACO;164;205.41;12;-15.0000;15
ACO;169;256.47;12;-15.0000;15
ACO;212;307.59;12;-15.0000;15
ACO;255;358.43;12;-15.0000;15
ACO;295;409.00;12;-15.0000;15
ACO;335;459.66;12;-15.0000;15
ACO;377;510.07;12;-15.0000;15
ACO;420;561.19;12;-15.0000;15
ACO;462;611.79;12;-15.0000;15
ACO;504;661.83;12;-15.0000;15
ACO;547;712.89;12;-15.0000;15
ACO;590;774.14;12;-15.0000;15
ACO;604;825.16;12;-15.0000;15
ACO;643;876.19;12;-15.0000;15
ACO;683;926.27;12;-15.0000;15
ACO;724;976.50;12;-15.0000;15
ACO;1;8.48;58;-70.0000;70
ACO;3;23.65;58;-64.0000;64
ACO;11;66.16;58;-63.0000;63
ACO;20;117.28;58;-63.0000;63
ACO;31;168.24;58;-63.0000;63
ACO;42;219.21;58;-63.0000;63
ACO;53;273.59;58;-63.0000;63
ACO;64;326.29;58;-63.0000;63
ACO;74;376.62;58;-63.0000;63
ACO;83;467.41;58;-63.0000;63
ACO;94;521.36;58;-63.0000;63
ACO;104;571.56;58;-63.0000;63
ACO;115;624.57;58;-63.0000;63
ACO;126;678.89;58;-63.0000;63
ACO;137;732.73;58;-63.0000;63
ACO;147;784.21;58;-63.0000;63
ACO;158;836.00;58;-63.0000;63
ACO;169;891.08;58;-63.0000;63
ACO;179;945.47;58;-63.0000;63
ACO;189;997.44;58;-63.0000;63
ACO;1;9.19;28;-38.0000;38
ACO;3;26.79;28;-36.0000;36
ACO;4;35.55;28;-33.0000;33
ACO;11;92.16;28;-33.0000;33
ACO;15;169.98;28;-33.0000;33
ACO;22;225.62;28;-33.0000;33
ACO;29;280.15;28;-33.0000;33
ACO;36;336.55;28;-33.0000;33
ACO;42;391.45;28;-33.0000;33
ACO;49;448.15;28;-33.0000;33
ACO;55;498.32;28;-33.0000;33
ACO;62;552.22;28;-33.0000;33
ACO;69;606.57;28;-33.0000;33
ACO;76;662.11;28;-33.0000;33
ACO;83;717.10;28;-33.0000;33
ACO;90;772.52;28;-33.0000;33
ACO;95;856.20;28;-33.0000;33
ACO;102;913.27;28;-33.0000;33
ACO;109;968.75;28;-33.0000;33
ACO;1;3.60;41;-46.0000;46
ACO;2;7.17;41;-44.0000;44
ACO;23;59.14;41;-44.0000;44
ACO;43;110.05;41;-44.0000;44
ACO;64;160.68;41;-44.0000;44
ACO;78;212.31;41;-44.0000;44
ACO;99;264.86;41;-44.0000;44
ACO;122;316.71;41;-44.0000;44
ACO;144;366.85;41;-44.0000;44
ACO;163;416.90;41;-44.0000;44
ACO;185;468.23;41;-44.0000;44
ACO;207;518.62;41;-44.0000;44
ACO;229;569.03;41;-44.0000;44
ACO;239;637.39;41;-44.0000;44
ACO;260;688.57;41;-44.0000;44
ACO;283;740.39;41;-44.0000;44
ACO;305;791.87;41;-44.0000;44
ACO;326;842.32;41;-44.0000;44
ACO;347;892.76;41;-44.0000;44
ACO;368;944.55;41;-44.0000;44
ACO;390;995.58;41;-44.0000;44
ACO;3;27.62;49;-69.0000;69
ACO;5;46.42;49;-59.0000;59
ACO;11;99.30;49;-59.0000;59
ACO;16;142.76;49;-56.0000;56
ACO;22;194.67;49;-56.0000;56
ACO;28;249.18;49;-56.0000;56
ACO;34;345.28;49;-56.0000;56
ACO;40;400.30;49;-56.0000;56
ACO;47;458.07;49;-56.0000;56
ACO;53;510.56;49;-56.0000;56
ACO;59;561.13;49;-56.0000;56
ACO;65;611.66;49;-56.0000;56
ACO;71;665.80;49;-56.0000;56
ACO;77;716.89;49;-56.0000;56
ACO;83;766.94;49;-56.0000;56
ACO;90;823.97;49;-56.0000;56
ACO;96;874.69;49;-56.0000;56
ACO;102;925.23;49;-56.0000;56
ACO;109;983.25;49;-56.0000;56
ACO;112;1052.70;49;-56.0000;56
ACO;1;9.89;32;-51.0000;51
ACO;4;36.83;32;-45.0000;45
ACO;5;45.23;32;-41.0000;41
ACO;7;62.29;32;-38.0000;38
ACO;14;120.39;32;-38.0000;38
ACO;21;175.23;32;-38.0000;38
ACO;28;231.90;32;-38.0000;38
ACO;35;289.83;32;-38.0000;38
ACO;41;341.71;32;-38.0000;38
ACO;48;397.83;32;-38.0000;38
ACO;54;450.59;32;-38.0000;38
ACO;61;505.58;32;-38.0000;38
ACO;68;563.05;32;-38.0000;38
ACO;74;613.37;32;-38.0000;38
ACO;79;672.58;32;-38.0000;38
ACO;82;725.98;32;-38.0000;38
ACO;88;781.25;32;-38.0000;38
ACO;94;832.64;32;-38.0000;38
ACO;100;884.03;32;-38.0000;38
ACO;106;934.60;32;-38.0000;38
ACO;113;990.36;32;-38.0000;38
ACO;2;18.74;49;-73.0000;73
ACO;5;45.78;49;-58.0000;58
ACO;8;73.30;49;-53.0000;53
ACO;14;124.57;49;-53.0000;53
ACO;21;182.16;49;-53.0000;53
ACO;28;240.57;49;-53.0000;53
ACO;34;290.95;49;-53.0000;53
ACO;40;341.00;49;-53.0000;53
ACO;43;410.61;49;-53.0000;53
ACO;49;461.76;49;-53.0000;53
ACO;56;519.47;49;-53.0000;53
ACO;62;569.58;49;-53.0000;53
ACO;69;626.34;49;-53.0000;53
ACO;75;678.44;49;-53.0000;53
ACO;81;731.02;49;-53.0000;53
ACO;87;783.69;49;-53.0000;53
ACO;93;836.82;49;-53.0000;53
ACO;99;887.21;49;-53.0000;53
ACO;105;937.90;49;-53.0000;53
ACO;112;995.30;49;-53.0000;53
ACO;1;2.23;15;-18.0000;18
ACO;33;55.76;15;-18.0000;18
ACO;48;106.45;15;-18.0000;18
ACO;88;157.50;15;-18.0000;18
ACO;128;208.13;15;-18.0000;18
ACO;168;258.82;15;-18.0000;18
ACO;208;309.94;15;-18.0000;18
ACO;248;360.57;15;-18.0000;18
ACO;287;410.83;15;-18.0000;18
ACO;327;462.01;15;-18.0000;18
ACO;365;513.03;15;-18.0000;18
ACO;401;564.03;15;-18.0000;18
ACO;438;614.14;15;-18.0000;18
ACO;447;665.68;15;-18.0000;18
ACO;460;716.00;15;-18.0000;18
ACO;474;769.56;15;-18.0000;18
ACO;487;820.71;15;-18.0000;18
ACO;501;872.77;15;-18.0000;18
ACO;514;922.88;15;-18.0000;18
ACO;527;973.42;15;-18.0000;18
ACO;1;10.04;80;-114.0000;114
ACO;4;37.60;80;-107.0000;107
ACO;6;55.82;80;-95.0000;95
ACO;8;79.90;80;-90.0000;90
ACO;11;106.05;80;-89.0000;89
ACO;16;148.80;80;-88.0000;88
ACO;19;175.05;80;-87.0000;87
ACO;25;226.78;80;-87.0000;87
ACO;31;279.72;80;-87.0000;87
ACO;33;298.55;80;-86.0000;86
ACO;39;350.74;80;-86.0000;86
ACO;45;403.78;80;-86.0000;86
ACO;51;455.38;80;-86.0000;86
ACO;57;515.17;80;-86.0000;86
ACO;63;568.27;80;-86.0000;86
ACO;69;625.76;80;-86.0000;86
ACO;75;678.89;80;-86.0000;86
ACO;76;731.23;80;-86.0000;86
ACO;82;785.25;80;-86.0000;86
ACO;88;839.33;80;-86.0000;86
ACO;94;893.89;80;-86.0000;86
ACO;100;949.07;80;-86.0000;86
ACO;106;1004.64;80;-86.0000;86
ACO;1;6.74;14;-20.0000;20
ACO;2;11.72;14;-19.0000;19
ACO;11;69.31;14;-19.0000;19
ACO;20;126.25;14;-19.0000;19
ACO;28;178.53;14;-19.0000;19
ACO;36;232.73;14;-19.0000;19
ACO;44;286.44;14;-19.0000;19
ACO;51;340.06;14;-19.0000;19
ACO;59;438.35;14;-19.0000;19
ACO;67;493.80;14;-19.0000;19
ACO;75;549.80;14;-19.0000;19
ACO;83;602.81;14;-19.0000;19
ACO;91;652.83;14;-19.0000;19
ACO;99;706.39;14;-19.0000;19
ACO;107;760.93;14;-19.0000;19
ACO;115;814.91;14;-19.0000;19
ACO;123;867.25;14;-19.0000;19
ACO;131;919.25;14;-19.0000;19
ACO;139;973.91;14;-19.0000;19
ACO;1;9.46;33;-50.0000;50
ACO;2;18.59;33;-48.0000;48
ACO;3;27.07;33;-41.0000;41
ACO;4;35.68;33;-40.0000;40
ACO;10;88.78;33;-40.0000;40
ACO;16;139.01;33;-40.0000;40
ACO;22;188.02;33;-39.0000;39
ACO;28;239.29;33;-39.0000;39
ACO;35;297.64;33;-39.0000;39
ACO;37;315.25;33;-38.0000;38
ACO;43;365.42;33;-38.0000;38
ACO;49;458.50;33;-38.0000;38
ACO;55;508.88;33;-38.0000;38
ACO;61;559.05;33;-38.0000;38
ACO;67;609.77;33;-38.0000;38
ACO;74;667.24;33;-38.0000;38
ACO;81;724.79;33;-38.0000;38
ACO;87;776.34;33;-38.0000;38
ACO;93;826.93;33;-38.0000;38
ACO;100;883.54;33;-38.0000;38
ACO;106;934.27;33;-38.0000;38
ACO;112;985.66;33;-38.0000;38
ACO;1;2.84;29;-32.0000;32
ACO;27;54.50;29;-32.0000;32
ACO;44;130.80;29;-32.0000;32
ACO;70;182.04;29;-32.0000;32
ACO;96;233.61;29;-32.0000;32
ACO;122;284.42;29;-32.0000;32
ACO;148;334.87;29;-32.0000;32
ACO;174;385.68;29;-32.0000;32
ACO;197;436.80;29;-32.0000;32
ACO;223;487.88;29;-32.0000;32
ACO;249;539.37;29;-32.0000;32
ACO;275;591.46;29;-32.0000;32
ACO;299;642.03;29;-32.0000;32
ACO;323;692.69;29;-32.0000;32
ACO;348;743.87;29;-32.0000;32
ACO;352;795.20;29;-32.0000;32
ACO;378;846.19;29;-32.0000;32
ACO;404;896.82;29;-32.0000;32
ACO;430;947.85;29;-32.0000;32
ACO;456;999.15;29;-32.0000;32
ACO;3;64.21;31;-49.0000;49
ACO;6;89.20;31;-38.0000;38
ACO;13;145.97;31;-38.0000;38
ACO;19;198.15;31;-38.0000;38
ACO;25;248.75;31;-38.0000;38
ACO;31;301.12;31;-38.0000;38
ACO;37;351.62;31;-38.0000;38
ACO;39;370.03;31;-37.0000;37
ACO;45;421.17;31;-37.0000;37
ACO;51;476.81;31;-37.0000;37
ACO;58;534.58;31;-37.0000;37
ACO;65;590.97;31;-37.0000;37
ACO;72;647.98;31;-37.0000;37
ACO;78;700.35;31;-37.0000;37
ACO;81;770.54;31;-37.0000;37
ACO;87;820.86;31;-37.0000;37
ACO;93;871.12;31;-37.0000;37
ACO;100;929.14;31;-37.0000;37
ACO;107;986.66;31;-37.0000;37
ACO;1;7.81;43;-56.0000;56
ACO;2;15.59;43;-48.0000;48
ACO;9;69.24;43;-48.0000;48
ACO;12;91.95;43;-47.0000;47
ACO;19;142.85;43;-47.0000;47
ACO;26;193.57;43;-47.0000;47
ACO;33;245.76;43;-47.0000;47
ACO;40;296.94;43;-47.0000;47
ACO;48;353.55;43;-47.0000;47
ACO;55;447.63;43;-47.0000;47
ACO;62;499.33;43;-47.0000;47
ACO;69;551.57;43;-47.0000;47
ACO;76;609.10;43;-47.0000;47
ACO;83;665.37;43;-47.0000;47
ACO;90;719.33;43;-47.0000;47
ACO;97;770.26;43;-47.0000;47
ACO;104;822.94;43;-47.0000;47
ACO;110;881.47;43;-47.0000;47
ACO;117;936.74;43;-47.0000;47
ACO;124;986.91;43;-47.0000;47
ACO;16;187.62;92;-121.0000;121
ACO;19;217.01;92;-108.0000;108
ACO;20;227.14;92;-105.0000;105
ACO;25;272.31;92;-100.0000;100
ACO;27;291.11;92;-97.0000;97
ACO;33;343.05;92;-97.0000;97
ACO;39;397.83;92;-97.0000;97
ACO;45;452.15;92;-97.0000;97
ACO;51;506.62;92;-97.0000;97
ACO;57;560.36;92;-97.0000;97
ACO;63;613.62;92;-97.0000;97
ACO;69;670.41;92;-97.0000;97
ACO;75;724.76;92;-97.0000;97
ACO;81;779.42;92;-97.0000;97
ACO;87;879.43;92;-97.0000;97
ACO;93;935.94;92;-97.0000;97
ACO;99;989.87;92;-97.0000;97
ACO;1;9.40;58;-114.0000;114
ACO;2;18.16;58;-81.0000;81
ACO;5;43.61;58;-75.0000;75
ACO;8;67.60;58;-71.0000;71
ACO;9;75.65;58;-68.0000;68
ACO;13;107.64;58;-65.0000;65
ACO;20;162.45;58;-65.0000;65
ACO;26;210.27;58;-64.0000;64
ACO;33;264.31;58;-64.0000;64
ACO;40;318.63;58;-64.0000;64
ACO;47;374.42;58;-64.0000;64
ACO;54;428.92;58;-64.0000;64
ACO;61;485.11;58;-64.0000;64
ACO;64;551.94;58;-64.0000;64
ACO;71;607.33;58;-64.0000;64
ACO;78;661.93;58;-64.0000;64
ACO;85;716.92;58;-64.0000;64
ACO;92;771.45;58;-64.0000;64
ACO;99;826.93;58;-64.0000;64
ACO;106;881.68;58;-64.0000;64
ACO;113;937.10;58;-64.0000;64
ACO;119;990.14;58;-64.0000;64
ACO;1;15.17;43;-51.0000;51
ACO;3;88.23;43;-51.0000;51
ACO;4;102.05;43;-47.0000;47
ACO;10;153.72;43;-47.0000;47
ACO;17;210.63;43;-47.0000;47
ACO;24;269.10;43;-47.0000;47
ACO;31;326.02;43;-47.0000;47
ACO;37;376.07;43;-47.0000;47
ACO;43;427.73;43;-47.0000;47
ACO;49;479.34;43;-47.0000;47
ACO;56;535.74;43;-47.0000;47
ACO;62;586.24;43;-47.0000;47
ACO;69;642.64;43;-47.0000;47
ACO;76;698.73;43;-47.0000;47
ACO;83;761.78;43;-47.0000;47
ACO;85;829.71;43;-47.0000;47
ACO;91;882.35;43;-47.0000;47
ACO;97;934.05;43;-47.0000;47
ACO;103;986.39;43;-47.0000;47
ACO;1;5.80;92;-113.0000;113
ACO;2;11.14;92;-110.0000;110
ACO;3;16.20;92;-107.0000;107
ACO;4;21.18;92;-101.0000;101
ACO;9;42.66;92;-100.0000;100
ACO;10;47.27;92;-99.0000;99
ACO;23;98.36;92;-99.0000;99
ACO;36;148.80;92;-99.0000;99
ACO;50;202.42;92;-99.0000;99
ACO;64;257.87;92;-99.0000;99
ACO;77;307.98;92;-99.0000;99
ACO;90;361.69;92;-99.0000;99
ACO;102;412.17;92;-99.0000;99
ACO;115;462.55;92;-99.0000;99
ACO;127;527.10;92;-99.0000;99
ACO;133;578.34;92;-99.0000;99
ACO;146;629.61;92;-99.0000;99
ACO;160;683.04;92;-99.0000;99
ACO;174;736.45;92;-99.0000;99
ACO;188;789.52;92;-99.0000;99
ACO;202;842.56;92;-99.0000;99
ACO;216;896.24;92;-99.0000;99
ACO;229;946.93;92;-99.0000;99
ACO;242;998.14;92;-99.0000;99
ACO;65;607.09;58;-71.0000;71
ACO;69;643.40;58;-67.0000;67
ACO;75;697.66;58;-67.0000;67
ACO;78;726.50;58;-66.0000;66
ACO;84;782.93;58;-65.0000;65
ACO;90;835.72;58;-65.0000;65
ACO;96;888.73;58;-65.0000;65
ACO;99;960.24;58;-65.0000;65
ACO;1;2.35;13;-19.0000;19
ACO;2;4.27;13;-16.0000;16
ACO;43;55.08;13;-16.0000;16
ACO;84;105.59;13;-16.0000;16
ACO;126;156.77;13;-16.0000;16
ACO;166;207.00;13;-16.0000;16
ACO;204;257.29;13;-16.0000;16
ACO;244;307.71;13;-16.0000;16
ACO;285;358.03;13;-16.0000;16
ACO;325;408.05;13;-16.0000;16
ACO;366;458.25;13;-16.0000;16
ACO;389;513.28;13;-16.0000;16
ACO;401;563.42;13;-16.0000;16
ACO;414;613.86;13;-16.0000;16
ACO;427;665.44;13;-16.0000;16
ACO;440;717.44;13;-16.0000;16
ACO;454;769.65;13;-16.0000;16
ACO;467;821.84;13;-16.0000;16
ACO;480;875.73;13;-16.0000;16
ACO;484;940.40;13;-16.0000;16
ACO;525;991.49;13;-16.0000;16
ACO;16;142.06;100;-148.0000;148
ACO;21;188.32;100;-118.0000;118
ACO;23;252.44;100;-118.0000;118
ACO;29;308.29;100;-118.0000;118
ACO;35;363.16;100;-118.0000;118
ACO;41;418.37;100;-118.0000;118
ACO;47;472.41;100;-118.0000;118
ACO;53;527.68;100;-118.0000;118
ACO;56;555.91;100;-113.0000;113
ACO;62;612.18;100;-113.0000;113
ACO;68;668.95;100;-113.0000;113
ACO;74;724.73;100;-113.0000;113
ACO;80;780.76;100;-113.0000;113
ACO;86;836.49;100;-113.0000;113
ACO;92;892.15;100;-113.0000;113
ACO;97;981.08;100;-113.0000;113
ACO;1;9.52;96;-126.0000;126
ACO;2;17.58;96;-115.0000;115
ACO;4;32.04;96;-110.0000;110
ACO;7;51.42;96;-109.0000;109
ACO;8;57.37;96;-105.0000;105
ACO;10;69.46;96;-104.0000;104
ACO;20;121.67;96;-104.0000;104
ACO;30;176.21;96;-104.0000;104
ACO;40;231.26;96;-104.0000;104
ACO;50;282.96;96;-104.0000;104
ACO;60;337.07;96;-104.0000;104
ACO;70;390.47;96;-104.0000;104
ACO;80;443.54;96;-104.0000;104
ACO;90;499.05;96;-104.0000;104
ACO;100;553.86;96;-104.0000;104
ACO;110;606.23;96;-104.0000;104
ACO;118;692.90;96;-104.0000;104
ACO;127;743.26;96;-104.0000;104
ACO;137;798.55;96;-104.0000;104
ACO;147;852.91;96;-104.0000;104
ACO;156;901.37;96;-101.0000;101
ACO;164;958.34;96;-101.0000;101
ACO;1;10.01;29;-61.0000;61
ACO;2;18.95;29;-38.0000;38
ACO;3;27.53;29;-33.0000;33
ACO;9;78.95;29;-33.0000;33
ACO;16;135.99;29;-33.0000;33
ACO;23;191.47;29;-33.0000;33
ACO;30;245.24;29;-33.0000;33
ACO;37;298.37;29;-33.0000;33
ACO;42;383.58;29;-33.0000;33
ACO;49;440.28;29;-33.0000;33
ACO;55;491.27;29;-33.0000;33
ACO;62;547.52;29;-33.0000;33
ACO;69;603.45;29;-33.0000;33
ACO;76;660.71;29;-33.0000;33
ACO;81;711.76;29;-33.0000;33
ACO;88;766.14;29;-33.0000;33
ACO;94;818.70;29;-33.0000;33
ACO;100;868.77;29;-33.0000;33
ACO;107;924.07;29;-33.0000;33
ACO;113;974.85;29;-33.0000;33
ACO;4;37.54;50;-68.0000;68
ACO;6;55.85;50;-65.0000;65
ACO;7;65.31;50;-64.0000;64
ACO;9;127.11;50;-64.0000;64
ACO;12;155.49;50;-58.0000;58
ACO;15;181.85;50;-55.0000;55
ACO;21;233.95;50;-55.0000;55
ACO;27;284.85;50;-55.0000;55
ACO;33;338.04;50;-55.0000;55
ACO;39;390.50;50;-55.0000;55
ACO;45;441.62;50;-55.0000;55
ACO;51;494.29;50;-55.0000;55
ACO;57;546.48;50;-55.0000;55
ACO;63;599.43;50;-55.0000;55
ACO;69;651.15;50;-55.0000;55
ACO;75;704.22;50;-55.0000;55
ACO;81;757.39;50;-55.0000;55
ACO;86;810.91;50;-55.0000;55
ACO;88;862.09;50;-55.0000;55
ACO;94;913.82;50;-55.0000;55
ACO;100;966.06;50;-55.0000;55
ACO;1;5.07;58;-74.0000;74
ACO;2;9.52;58;-63.0000;63
ACO;17;62.68;58;-63.0000;63
ACO;32;114.26;58;-63.0000;63
ACO;34;165.04;58;-63.0000;63
ACO;48;215.61;58;-63.0000;63
ACO;63;268.65;58;-63.0000;63
ACO;78;319.82;58;-63.0000;63
ACO;92;370.79;58;-63.0000;63
ACO;107;422.70;58;-63.0000;63
ACO;122;475.10;58;-63.0000;63
ACO;137;527.83;58;-63.0000;63
ACO;150;580.75;58;-63.0000;63
ACO;165;633.06;58;-63.0000;63
ACO;180;685.46;58;-63.0000;63
ACO;195;738.31;58;-63.0000;63
ACO;210;790.71;58;-63.0000;63
ACO;220;845.03;58;-63.0000;63
ACO;227;896.58;58;-63.0000;63
ACO;241;949.46;58;-63.0000;63
ACO;256;1002.23;58;-63.0000;63
ACO;1;10.41;80;-147.0000;147
ACO;2;20.29;80;-97.0000;97
ACO;3;29.39;80;-84.0000;84
ACO;9;79.50;80;-84.0000;84
ACO;15;130.86;80;-84.0000;84
ACO;22;182.65;80;-84.0000;84
ACO;29;237.43;80;-84.0000;84
ACO;35;287.93;80;-84.0000;84
ACO;42;343.26;80;-84.0000;84
ACO;49;401.70;80;-84.0000;84
ACO;56;458.71;80;-84.0000;84
ACO;63;516.14;80;-84.0000;84
ACO;70;573.06;80;-84.0000;84
ACO;72;637.12;80;-84.0000;84
ACO;75;703.19;80;-84.0000;84
ACO;78;760.04;80;-84.0000;84
ACO;81;820.43;80;-84.0000;84
ACO;84;880.46;80;-84.0000;84
ACO;87;944.76;80;-84.0000;84
ACO;90;1045.53;80;-84.0000;84
ACO;1;4.58;48;-52.0000;52
ACO;3;13.28;48;-51.0000;51
ACO;20;63.54;48;-51.0000;51
ACO;39;115.20;48;-51.0000;51
ACO;57;167.36;48;-51.0000;51
ACO;77;219.88;48;-51.0000;51
ACO;96;272.25;48;-51.0000;51
ACO;114;323.58;48;-51.0000;51
ACO;133;375.52;48;-51.0000;51
ACO;151;425.93;48;-51.0000;51
ACO;170;476.72;48;-51.0000;51
ACO;189;528.23;48;-51.0000;51
ACO;208;579.99;48;-51.0000;51
ACO;226;630.31;48;-51.0000;51
ACO;233;692.99;48;-51.0000;51
ACO;251;744.08;48;-51.0000;51
ACO;267;795.17;48;-51.0000;51
ACO;287;847.84;48;-51.0000;51
ACO;305;900.24;48;-51.0000;51
ACO;324;951.39;48;-51.0000;51
ACO;19;169.74;31;-73.0000;73
ACO;25;223.63;31;-73.0000;73
ACO;31;276.15;31;-73.0000;73
ACO;37;327.03;31;-73.0000;73
ACO;43;378.05;31;-73.0000;73
ACO;49;429.47;31;-73.0000;73
ACO;55;480.53;31;-73.0000;73
ACO;61;578.00;31;-73.0000;73
ACO;67;631.47;31;-73.0000;73
ACO;73;684.05;31;-73.0000;73
ACO;79;735.11;31;-73.0000;73
ACO;85;786.19;31;-73.0000;73
ACO;91;840.36;31;-73.0000;73
ACO;97;891.48;31;-73.0000;73
ACO;103;942.50;31;-73.0000;73
ACO;109;995.42;31;-73.0000;73
ACO;1;10.59;120;-168.0000;168
ACO;2;21.06;120;-164.0000;164
ACO;8;79.99;120;-164.0000;164
ACO;13;136.14;120;-155.0000;155
